0.000000 -5.000000 1.000000 0.000000
0.100200 -5.000000 0.000000 0.000000
0.200401 -5.000000 0.000000 0.000000
0.300601 -5.000000 0.000000 0.000000
0.400802 -5.000000 0.000000 0.000000
0.501002 -5.000000 0.000000 0.000000
0.601202 -5.000000 0.000000 0.000000
0.701403 -5.000000 0.000000 0.000000
0.801603 -5.000000 0.000000 0.000000
0.901804 -5.000000 0.000000 0.000000
1.002004 -5.000000 0.000000 0.000000
1.102204 -5.000000 0.000000 0.000000
1.202405 -5.000000 0.000000 0.000000
1.302605 -5.000000 0.000000 0.000000
1.402806 -5.000000 0.000000 0.000000
1.503006 -5.000000 0.000000 0.000000
1.603206 -5.000000 0.000000 0.000000
1.703407 -5.000000 0.000000 0.000000
1.803607 -5.000000 0.000000 0.000000
1.903808 -5.000000 0.000000 0.000000
2.004008 -5.000000 0.000000 0.000000
2.104208 -5.000000 0.000000 0.000000
2.204409 -5.000000 0.000000 0.000000
2.304609 -5.000000 0.000000 0.000000
2.404810 -5.000000 0.000000 0.000000
2.505010 -5.000000 0.000000 0.000000
2.605210 -5.000000 0.000000 0.000000
2.705411 -5.000000 0.000000 0.000000
2.805611 -5.000000 0.000000 0.000000
2.905812 -5.000000 0.000000 0.000000
3.006012 -5.000000 0.000000 0.000000
3.106212 -5.000000 0.000000 0.000000
3.206413 -5.000000 0.000000 0.000000
3.306613 -5.000000 0.000000 0.000000
3.406814 -5.000000 0.000000 0.000000
3.507014 -5.000000 0.000000 0.000000
3.607214 -5.000000 0.000000 0.000000
3.707415 -5.000000 0.000000 0.000000
3.807615 -5.000000 0.000000 0.000000
3.907816 -5.000000 0.000000 0.000000
4.008016 -5.000000 0.000000 0.000000
4.108216 -5.000000 0.000000 0.000000
4.208417 -5.000000 0.000000 0.000000
4.308617 -5.000000 0.000000 0.000000
4.408818 -5.000000 0.000000 0.000000
4.509018 -5.000000 0.000000 0.000000
4.609218 -5.000000 0.000000 0.000000
4.709419 -5.000000 0.000000 0.000000
4.809619 -5.000000 0.000000 0.000000
4.909820 -5.000000 0.000000 0.000000
5.010020 -5.000000 0.000000 0.000000
5.110220 -5.000000 0.000000 0.000000
5.210421 -5.000000 0.000000 0.000000
5.310621 -5.000000 0.000000 0.000000
5.410822 -5.000000 0.000000 0.000000
5.511022 -5.000000 0.000000 0.000000
5.611222 -5.000000 0.000000 0.000000
5.711423 -5.000000 0.000000 0.000000
5.811623 -5.000000 0.000000 0.000000
5.911824 -5.000000 0.000000 0.000000
6.012024 -5.000000 0.000000 0.000000
6.112224 -5.000000 0.000000 0.000000
6.212425 -5.000000 0.000000 0.000000
6.312625 -5.000000 0.000000 0.000000
6.412826 -5.000000 0.000000 0.000000
6.513026 -5.000000 0.000000 0.000000
6.613226 -5.000000 0.000000 0.000000
6.713427 -5.000000 0.000000 0.000000
6.813627 -5.000000 0.000000 0.000000
6.913828 -5.000000 0.000000 0.000000
7.014028 -5.000000 0.000000 0.000000
7.114228 -5.000000 0.000000 0.000000
7.214429 -5.000000 0.000000 0.000000
7.314629 -5.000000 0.000000 0.000000
7.414830 -5.000000 0.000000 0.000000
7.515030 -5.000000 0.000000 0.000000
7.615230 -5.000000 0.000000 0.000000
7.715431 -5.000000 0.000000 0.000000
7.815631 -5.000000 0.000000 0.000000
7.915832 -5.000000 0.000000 0.000000
8.016032 -5.000000 0.000000 0.000000
8.116232 -5.000000 0.000000 0.000000
8.216433 -5.000000 0.000000 0.000000
8.316633 -5.000000 0.000000 0.000000
8.416834 -5.000000 0.000000 0.000000
8.517034 -5.000000 0.000000 0.000000
8.617234 -5.000000 0.000000 0.000000
8.717435 -5.000000 0.000000 0.000000
8.817635 -5.000000 0.000000 0.000000
8.917836 -5.000000 0.000000 0.000000
9.018036 -5.000000 0.000000 0.000000
9.118236 -5.000000 0.000000 0.000000
9.218437 -5.000000 0.000000 0.000000
9.318637 -5.000000 0.000000 0.000000
9.418838 -5.000000 0.000000 0.000000
9.519038 -5.000000 0.000000 0.000000
9.619238 -5.000000 0.000000 0.000000
9.719439 -5.000000 0.000000 0.000000
9.819639 -5.000000 0.000000 0.000000
9.919840 -5.000000 0.000000 0.000000
0.000000 -4.899800 1.000000 0.000000
0.100200 -4.899800 1.002374 -0.002377
0.200401 -4.899800 1.004752 -0.002383
0.300601 -4.899800 1.007138 -0.002392
0.400802 -4.899800 1.009535 -0.002406
0.501002 -4.899800 1.011949 -0.002424
0.601202 -4.899800 1.014381 -0.002445
0.701403 -4.899800 1.016837 -0.002470
0.801603 -4.899800 1.019320 -0.002498
0.901804 -4.899800 1.021833 -0.002530
1.002004 -4.899800 1.024379 -0.002565
1.102204 -4.899800 1.026962 -0.002603
1.202405 -4.899800 1.029584 -0.002644
1.302605 -4.899800 1.032248 -0.002687
1.402806 -4.899800 1.034957 -0.002733
1.503006 -4.899800 1.037714 -0.002781
1.603206 -4.899800 1.040519 -0.002831
1.703407 -4.899800 1.043376 -0.002883
1.803607 -4.899800 1.046284 -0.002936
1.903808 -4.899800 1.049247 -0.002990
2.004008 -4.899800 1.052264 -0.003045
2.104208 -4.899800 1.055337 -0.003101
2.204409 -4.899800 1.058465 -0.003156
2.304609 -4.899800 1.061650 -0.003212
2.404810 -4.899800 1.064890 -0.003268
2.505010 -4.899800 1.068185 -0.003322
2.605210 -4.899800 1.071535 -0.003376
2.705411 -4.899800 1.074938 -0.003429
2.805611 -4.899800 1.078393 -0.003480
2.905812 -4.899800 1.081899 -0.003530
3.006012 -4.899800 1.085454 -0.003578
3.106212 -4.899800 1.089055 -0.003623
3.206413 -4.899800 1.092700 -0.003666
3.306613 -4.899800 1.096388 -0.003707
3.406814 -4.899800 1.100114 -0.003744
3.507014 -4.899800 1.103877 -0.003779
3.607214 -4.899800 1.107673 -0.003811
3.707415 -4.899800 1.111500 -0.003839
3.807615 -4.899800 1.115353 -0.003864
3.907816 -4.899800 1.119229 -0.003886
4.008016 -4.899800 1.123126 -0.003904
4.108216 -4.899800 1.127039 -0.003919
4.208417 -4.899800 1.130965 -0.003930
4.308617 -4.899800 1.134900 -0.003937
4.408818 -4.899800 1.138840 -0.003941
4.509018 -4.899800 1.142782 -0.003941
4.609218 -4.899800 1.146723 -0.003937
