0.000000 -5.000000 1.000000
0.101010 -5.000000 0.000000
0.202020 -5.000000 0.000000
0.303030 -5.000000 0.000000
0.404040 -5.000000 0.000000
0.505051 -5.000000 0.000000
0.606061 -5.000000 0.000000
0.707071 -5.000000 0.000000
0.808081 -5.000000 0.000000
0.909091 -5.000000 0.000000
1.010101 -5.000000 0.000000
1.111111 -5.000000 0.000000
1.212121 -5.000000 0.000000
1.313131 -5.000000 0.000000
1.414141 -5.000000 0.000000
1.515152 -5.000000 0.000000
1.616162 -5.000000 0.000000
1.717172 -5.000000 0.000000
1.818182 -5.000000 0.000000
1.919192 -5.000000 0.000000
2.020202 -5.000000 0.000000
2.121212 -5.000000 0.000000
2.222222 -5.000000 0.000000
2.323232 -5.000000 0.000000
2.424242 -5.000000 0.000000
2.525253 -5.000000 0.000000
2.626263 -5.000000 0.000000
2.727273 -5.000000 0.000000
2.828283 -5.000000 0.000000
2.929293 -5.000000 0.000000
3.030303 -5.000000 0.000000
3.131313 -5.000000 0.000000
3.232323 -5.000000 0.000000
3.333333 -5.000000 0.000000
3.434343 -5.000000 0.000000
3.535354 -5.000000 0.000000
3.636364 -5.000000 0.000000
3.737374 -5.000000 0.000000
3.838384 -5.000000 0.000000
3.939394 -5.000000 0.000000
4.040404 -5.000000 0.000000
4.141414 -5.000000 0.000000
4.242424 -5.000000 0.000000
4.343434 -5.000000 0.000000
4.444444 -5.000000 0.000000
4.545455 -5.000000 0.000000
4.646465 -5.000000 0.000000
4.747475 -5.000000 0.000000
4.848485 -5.000000 0.000000
4.949495 -5.000000 0.000000
5.050505 -5.000000 0.000000
5.151515 -5.000000 0.000000
5.252525 -5.000000 0.000000
5.353535 -5.000000 0.000000
5.454545 -5.000000 0.000000
5.555556 -5.000000 0.000000
5.656566 -5.000000 0.000000
5.757576 -5.000000 0.000000
5.858586 -5.000000 0.000000
5.959596 -5.000000 0.000000
6.060606 -5.000000 0.000000
6.161616 -5.000000 0.000000
6.262626 -5.000000 0.000000
6.363636 -5.000000 0.000000
6.464646 -5.000000 0.000000
6.565657 -5.000000 0.000000
6.666667 -5.000000 0.000000
6.767677 -5.000000 0.000000
6.868687 -5.000000 0.000000
6.969697 -5.000000 0.000000
7.070707 -5.000000 0.000000
7.171717 -5.000000 0.000000
7.272727 -5.000000 0.000000
7.373737 -5.000000 0.000000
7.474747 -5.000000 0.000000
7.575758 -5.000000 0.000000
7.676768 -5.000000 0.000000
7.777778 -5.000000 0.000000
7.878788 -5.000000 0.000000
7.979798 -5.000000 0.000000
8.080808 -5.000000 0.000000
8.181818 -5.000000 0.000000
8.282828 -5.000000 0.000000
8.383838 -5.000000 0.000000
8.484848 -5.000000 0.000000
8.585859 -5.000000 0.000000
8.686869 -5.000000 0.000000
8.787879 -5.000000 0.000000
8.888889 -5.000000 0.000000
8.989899 -5.000000 0.000000
9.090909 -5.000000 0.000000
9.191919 -5.000000 0.000000
9.292929 -5.000000 0.000000
9.393939 -5.000000 0.000000
9.494949 -5.000000 0.000000
9.595960 -5.000000 0.000000
9.696970 -5.000000 0.000000
9.797980 -5.000000 0.000000
9.898990 -5.000000 0.000000
10.000000 -5.000000 0.000000

0.000000 -4.898990 1.000000
0.101010 -4.898990 1.001171
0.202020 -4.898990 1.002343
0.303030 -4.898990 1.003516
0.404040 -4.898990 1.004692
0.505051 -4.898990 1.005872
0.606061 -4.898990 1.007055
0.707071 -4.898990 1.008243
0.808081 -4.898990 1.009437
0.909091 -4.898990 1.010636
1.010101 -4.898990 1.011841
1.111111 -4.898990 1.013052
1.212121 -4.898990 1.014269
1.313131 -4.898990 1.015491
1.414141 -4.898990 1.016719
1.515152 -4.898990 1.017951
1.616162 -4.898990 1.019188
1.717172 -4.898990 1.020427
1.818182 -4.898990 1.021667
1.919192 -4.898990 1.022908
2.020202 -4.898990 1.024147
2.121212 -4.898990 1.025383
2.222222 -4.898990 1.026614
2.323232 -4.898990 1.027838
2.424242 -4.898990 1.029052
2.525253 -4.898990 1.030254
2.626263 -4.898990 1.031442
2.727273 -4.898990 1.032612
2.828283 -4.898990 1.033763
2.929293 -4.898990 1.034891
3.030303 -4.898990 1.035994
3.131313 -4.898990 1.037069
3.232323 -4.898990 1.038113
3.333333 -4.898990 1.039124
3.434343 -4.898990 1.040098
3.535354 -4.898990 1.041033
3.636364 -4.898990 1.041928
3.737374 -4.898990 1.042778
3.838384 -4.898990 1.043583
3.939394 -4.898990 1.044341
4.040404 -4.898990 1.045048
4.141414 -4.898990 1.045705
4.242424 -4.898990 1.046308
4.343434 -4.898990 1.046858
4.444444 -4.898990 1.047353
4.545455 -4.898990 1.047792
4.646465 -4.898990 1.048175
4.747475 -4.898990 1.048500
4.848485 -4.898990 1.048769
4.949495 -4.898990 1.048981
5.050505 -4.898990 1.049136
5.151515 -4.898990 1.049236
5.252525 -4.898990 1.049280
5.353535 -4.898990 1.049269
